"datetime","temp","Model","po4","no3","nh4","si","o2","chla","zoop"
1995-01-12,0.528020398317755,"WET",0.687405020926066,0.76826190667475,0.407969692220485,0.441604516445874,0.630363720580705,0.595793809546482,0.504669120177054
1995-01-13,0.573775383096932,"GLM",0.787536176641646,0.733507716423625,0.677966470943848,0.696610659549122,0.344244209484593,0.410034549402667,0.127825238791167
1995-01-13,0.519218065325884,"SELMAPROTBAS",0.516923591459265,0.54035911002036,0.814074522294102,0.564877037755229,0.558783071187166,0.466455202696281,0.383221578875592
1995-01-13,0.529239897890568,"WET",0.686856318924605,0.766948465573199,0.407886476884964,0.441811449949223,0.62441562830776,0.599278765143864,0.504921455881097
1995-01-14,0.556112558949481,"GLM",0.78789467331969,0.730576290962105,0.678356036602618,0.696660513298919,0.344394356514949,0.410010017439425,0.127836136290989
1995-01-14,0.518691985626186,"SELMAPROTBAS",0.518385924660584,0.540062855455754,0.814058334895023,0.567083511506091,0.553861445393391,0.468377467259297,0.365216090076184
1995-01-14,0.527833497712944,"WET",0.686666491603682,0.763791405246483,0.40815785044121,0.440338179614711,0.623026001919843,0.595396409551534,0.50515629354114
1995-01-15,0.570434331265577,"GLM",0.788441888279536,0.727139570132561,0.678879604207434,0.696705370884715,0.344541798487887,0.410052628986286,0.127849532296808
1995-01-15,0.51505351375626,"SELMAPROTBAS",0.520484734862536,0.542126976191569,0.814153790510618,0.569838190381614,0.548725754591898,0.470830477242452,0.339134809544769
1995-01-15,0.5249082453928,"WET",0.686370884534566,0.764306987222354,0.408565402994256,0.438342157744272,0.628997180370086,0.591392040457595,0.505408314600271
1995-01-16,0.622361668054678,"GLM",0.795146199501147,0.63129937033063,0.685021628613819,0.698032303836968,0.349828632924429,0.409866722426172,0.12797262979014
1995-01-16,0.520046495386853,"SELMAPROTBAS",0.521413332283586,0.543358853400121,0.814223846028393,0.57137489810695,0.544039858366451,0.475805738389271,0.306051956365503
1995-01-16,0.529020545745857,"WET",0.686501087661228,0.765273650168063,0.408451378148973,0.436588861375058,0.627775403279162,0.604359543373675,0.505707762857785
1995-01-17,0.589871039776461,"GLM",0.793775017980072,0.710421638572011,0.682093766780211,0.696974308378748,0.343711121276098,0.410646609962755,0.127867234528256
1995-01-17,0.522512938631303,"SELMAPROTBAS",0.522064978025379,0.54376026323071,0.814341625021245,0.572606824972508,0.543995024867789,0.481291448131088,0.271415404152404
1995-01-17,0.53063218998823,"WET",0.686432405625615,0.764874544724253,0.40917507703854,0.43934524048582,0.623927296732609,0.603462927139935,0.505982119790917
1995-01-18,0.572054039606928,"GLM",0.788862992778469,0.739587141009567,0.679226407123133,0.696662809674119,0.344150300423751,0.411049541891161,0.127841222021759
1995-01-18,0.521812386383252,"SELMAPROTBAS",0.523461885725585,0.54506463372157,0.814539926711383,0.574491538228464,0.540335524007437,0.485758708851717,0.237224529547604
1995-01-18,0.529521816778575,"WET",0.686412279672557,0.765177812470429,0.410466788440531,0.438158191914979,0.633099029529703,0.596399812811722,0.506223008642078
1995-01-19,0.604205276044439,"GLM",0.789952028824833,0.733621483642769,0.680181585178794,0.696646654949964,0.344326086653199,0.411237899085241,0.127851130229428
1995-01-19,0.523151544581026,"SELMAPROTBAS",0.524047272083794,0.542037843142568,0.814478097342804,0.575718141783034,0.537325518950409,0.490446514105853,0.206357208498502
1995-01-19,0.530587622409817,"WET",0.68697937111239,0.759431109299669,0.410530493804508,0.43811358199717,0.624881438606113,0.5993399382541,0.506473844080427
1995-01-20,0.547113879920906,"GLM",0.790091208031741,0.728014343755386,0.680481111501489,0.696373943943527,0.34463008924509,0.410879536537111,0.127867736090072
1995-01-20,0.516705400350315,"SELMAPROTBAS",0.5255661746349,0.542619725617001,0.814616647737514,0.577619155708375,0.533638320164099,0.49332241340695,0.180406685128248
1995-01-20,0.525309880898324,"WET",0.687167396535996,0.758896382588326,0.411037207815786,0.437055314302603,0.626653501438465,0.587320163917863,0.506718330791005
1995-01-21,0.578875264137601,"GLM",0.79061163850915,0.728461029385919,0.681057368411323,0.696519869786512,0.344800462553285,0.411152614085152,0.127877349390685
1995-01-21,0.515424090635,"SELMAPROTBAS",0.527238724371959,0.546162758125536,0.814971121653399,0.579407942070723,0.525482309267387,0.495813666934317,0.157408695719257
1995-01-21,0.523977920818869,"WET",0.686486309621814,0.762348602480706,0.4108256095265,0.430158553867931,0.631353519104447,0.595393492698778,0.506941554936056
1995-01-22,0.586292531936842,"GLM",0.795027089639003,0.712601013900214,0.684119806277268,0.697074062155367,0.344042573777455,0.410691950148523,0.127901114129968
1995-01-22,0.509669892552565,"SELMAPROTBAS",0.528126798717728,0.546366011779349,0.815154658354939,0.580481666667561,0.527044815002181,0.498339164955964,0.139227978101568
1995-01-22,0.520747383430014,"WET",0.686107361381646,0.761407093520685,0.409949213081136,0.429299706127689,0.629706645403002,0.601671860895486,0.507219545944636
1995-01-23,0.579599220186253,"GLM",0.792932041073588,0.722656740921938,0.682848308475247,0.696919546509169,0.344301273368586,0.410752058308112,0.127896243785286
1995-01-23,0.507792756627094,"SELMAPROTBAS",0.529289116535212,0.547307502639198,0.815342458995552,0.581746300235605,0.519605000604077,0.499978921099578,0.124440286976097
1995-01-23,0.519657759419516,"WET",0.685410531697673,0.760240938873004,0.409278476450485,0.426199417773932,0.624538036307289,0.606030365538385,0.507349644633771
1995-01-24,0.588812177104424,"GLM",0.792215159921663,0.742282159514513,0.682322230068303,0.696680220769084,0.343622667357201,0.411485385746123,0.127881525726792
1995-01-24,0.512789993256608,"SELMAPROTBAS",0.529221685293186,0.547256411954263,0.815517955360494,0.582087281989854,0.516662829184019,0.502790357517483,0.113079750183023
1995-01-24,0.521534737292162,"WET",0.684734545975026,0.758087200207798,0.409113381783436,0.424975216282264,0.621847549827625,0.608128564281435,0.507510305948766
1995-01-25,0.637229233123034,"GLM",0.795234189837565,0.71776835298816,0.684882650883136,0.697041531027236,0.344922334989012,0.412033456992699,0.127909596247538
1995-01-25,0.524157936242937,"SELMAPROTBAS",0.528263123448594,0.545793483385058,0.815652104359828,0.581654649015773,0.519767581522595,0.505887159381053,0.106780521338381
1995-01-25,0.528489416537309,"WET",0.684538183665473,0.756454136273309,0.409391307600115,0.424421560104594,0.623251539810752,0.617396514626166,0.507885174361727
1995-01-26,0.592251606027377,"GLM",0.794622439302178,0.717949723025922,0.68493449862591,0.697024150414839,0.345312225623625,0.412151423244675,0.12791426379084
1995-01-26,0.523666639487843,"SELMAPROTBAS",0.527972343411446,0.544873282997885,0.815800106159464,0.581700357667837,0.527038512908494,0.507460677597561,0.104179588696543
1995-01-26,0.531002625013196,"WET",0.684632223938399,0.755711084101775,0.410751864560078,0.429323980009604,0.620575290545586,0.612844021803046,0.508169363085566
1995-01-27,0.608158070681535,"GLM",0.814318141733438,0.496602110172268,0.700159118444801,0.70018308127015,0.353900767486959,0.408543936369805,0.128158484089234
1995-01-27,0.524898853283464,"SELMAPROTBAS",0.527973933658425,0.544165160263142,0.815946523748329,0.582093921839368,0.525886938520847,0.508430486549501,0.103235879142552
1995-01-27,0.531829672074176,"WET",0.685258068240673,0.754801563424003,0.412636466417629,0.429089847991484,0.621298861855345,0.602561858959479,0.508396548404627
1995-01-28,0.563180227454213,"GLM",0.797627704844518,0.699933691385283,0.687029137680805,0.697292679847247,0.345920597669103,0.411144031722699,0.127943990845278
1995-01-28,0.52380348385487,"SELMAPROTBAS",0.528042950921265,0.543405423483407,0.816090370262682,0.582527765683125,0.524836704903254,0.509094586001311,0.103690260191747
1995-01-28,0.531180081031334,"WET",0.685302667455106,0.753104049511276,0.4138619141893,0.428629643277412,0.620858255200898,0.601592551599014,0.508603484621682
1995-01-29,0.583504618456218,"GLM",0.798022865127266,0.723440468491813,0.686990654897293,0.697045130041983,0.344403830978901,0.41139904888509,0.127930582604719
1995-01-29,0.523326178436571,"SELMAPROTBAS",0.528157353875573,0.542694518319492,0.816224997870536,0.582956834697349,0.523420148352659,0.509574429891333,0.104789545826936
1995-01-29,0.531555076804871,"WET",0.685312515491232,0.7514267680215,0.414634219077533,0.426730536912827,0.623001942663722,0.601751959399921,0.508808305307918
1995-01-30,0.592932055799355,"GLM",0.799736559648249,0.716764638140007,0.688446026648492,0.697194881484398,0.344427847743487,0.411249503351752,0.127943620513286
1995-01-30,0.521835171124757,"SELMAPROTBAS",0.528287461365419,0.542011941791087,0.816354033876616,0.58338556819512,0.522454731436485,0.509910869251313,0.106637572718316
1995-01-30,0.529698144660496,"WET",0.685234351846029,0.749715525368839,0.415131907281057,0.425851669683794,0.621147119584557,0.601020022351406,0.509019279277579
1995-01-31,0.591161140743533,"GLM",0.800585436855625,0.715038035461288,0.689315207627192,0.697278768819183,0.34445498140353,0.411138753668071,0.127952484698707
1995-01-31,0.522779044321824,"SELMAPROTBAS",0.528362107740148,0.541395824031405,0.816476723760667,0.583741035636351,0.520553562826427,0.510282472830203,0.108704845188481
1995-01-31,0.530481299119478,"WET",0.684796070340665,0.747597338200409,0.415247376095145,0.422568271785274,0.62206220384076,0.604585466194373,0.509205583907047
1995-02-01,0.562789965412594,"GLM",0.800379304905348,0.71704001170634,0.68951613226327,0.697302494022817,0.344645836711287,0.411048846531865,0.12796012873791
1995-02-01,0.523970309199416,"SELMAPROTBAS",0.528121263796827,0.540665591452052,0.816593341370135,0.58391481872432,0.52073203179045,0.510949483359285,0.111619245127505
1995-02-01,0.531764034235819,"WET",0.684631474093843,0.746073580584625,0.415510936779972,0.423038861671891,0.622676814846683,0.608727112032944,0.509425400146558
1995-02-02,0.576039254637202,"GLM",0.808342926743537,0.706684387247222,0.694070784689276,0.697450283883847,0.342461421103353,0.41177585376847,0.127979781527364
1995-02-02,0.523527290588338,"SELMAPROTBAS",0.527981250102869,0.538509943990524,0.816710101816955,0.584128151769224,0.519609688693124,0.511279114977933,0.115095494802031
1995-02-02,0.531537063610047,"WET",0.684460142890135,0.741615855765532,0.416171681338549,0.421848253537025,0.621116697211766,0.604618868863251,0.509606465596172
1995-02-03,0.581093651701213,"GLM",0.801310681714438,0.700500465991997,0.690185636712243,0.697549741538791,0.345173974510044,0.411284577920755,0.127998571146322
1995-02-03,0.520399378447921,"SELMAPROTBAS",0.52786813085515,0.533942906965442,0.816809352982911,0.584332919838482,0.51854692014072,0.511341618506579,0.118816577347032
1995-02-03,0.529306100586055,"WET",0.68490179984211,0.733803482661874,0.416729838218078,0.42049556757527,0.622015676159202,0.602282314728109,0.509805924146461
1995-02-04,0.560354089269795,"GLM",0.801703837410249,0.698552161002565,0.690719995844511,0.697627862065503,0.345347705108993,0.411132760246252,0.128010488182204
1995-02-04,0.517390797266794,"SELMAPROTBAS",0.528443546574995,0.53752841308771,0.816887182904101,0.584857796449309,0.517626077148641,0.510948921045819,0.122433723596888
1995-02-04,0.525943856875385,"WET",0.683935501006037,0.738154778379572,0.416457550717859,0.416499382151713,0.623876677192059,0.601373977772554,0.509989831690523
1995-02-05,0.592497104820532,"GLM",0.803416445323031,0.700416694028487,0.691961581422231,0.697510320515209,0.345125224296824,0.411403443277005,0.128019267222504
1995-02-05,0.519713173001752,"SELMAPROTBAS",0.528897169314801,0.538642499014856,0.816985207171052,0.585296705076337,0.513703487810154,0.510719224668278,0.125293992553782
1995-02-05,0.525745537603378,"WET",0.684268028959918,0.740304543344314,0.41602534716247,0.413449959080257,0.626780470181116,0.60817941370341,0.510237178135293
1995-02-06,0.63615468462503,"GLM",0.804445169646822,0.729550549601001,0.692671006774854,0.697160858193247,0.34363114065975,0.41268591443361,0.127994335007457
1995-02-06,0.522449903512647,"SELMAPROTBAS",0.527955203896415,0.537528460026482,0.817061837755365,0.585074913029727,0.516161475763023,0.512192718049851,0.129018885752746
1995-02-06,0.530868234370448,"WET",0.683893351475446,0.738495418519239,0.415666155107597,0.414480325689482,0.624291732478164,0.623849443102684,0.510461908312788
1995-02-07,0.60543413815678,"GLM",0.825826101119993,0.449296493154327,0.709700649198706,0.700902354245646,0.355050515043465,0.408697667883889,0.128259844880984
1995-02-07,0.524787654904903,"SELMAPROTBAS",0.527318483573927,0.536823644485457,0.817144330480552,0.585066724658316,0.51767985763376,0.512972178449811,0.13425166282313
1995-02-07,0.533006973102209,"WET",0.683344689351207,0.736324950240089,0.416674250835196,0.41633244426063,0.622372458509469,0.615491173399974,0.510637524563286
1995-02-08,0.558887788766206,"GLM",0.807730581917921,0.68053642402872,0.695939983885259,0.698067957620281,0.345832368960373,0.41092264041109,0.128053782638681
1995-02-08,0.516261955665161,"SELMAPROTBAS",0.527907282053671,0.534816047951306,0.817240054159654,0.585592046725993,0.516645815171116,0.511907221293709,0.139409017515837
1995-02-08,0.526828524333201,"WET",0.683663776353238,0.732075581860036,0.418232285448923,0.414009201576321,0.62410875436322,0.594921925497298,0.510803133658163
1995-02-09,0.593658935184679,"GLM",0.810680843171154,0.671637624771835,0.698498190960489,0.698150119315813,0.346469680477204,0.411768459601773,0.128070571716728
1995-02-09,0.52473788530097,"SELMAPROTBAS",0.527466403115087,0.5291965941293,0.817297186826815,0.58562619577298,0.511299344527722,0.512298826134254,0.143313297442951
1995-02-09,0.531970640579257,"WET",0.684003035807493,0.722553004962326,0.417743045809586,0.408457455969683,0.62784366700087,0.61868654280208,0.510951544971027
1995-02-10,0.527203562123546,"GLM",0.806775861755161,0.691083388830901,0.696458135937364,0.698059271324352,0.346651683049717,0.411574545946546,0.128067847765592
1995-02-10,0.518890418863008,"SELMAPROTBAS",0.527679632777779,0.534296973387843,0.817373808487812,0.585985098215348,0.515490118702131,0.512283235198725,0.14838358537739
1995-02-10,0.526543640966737,"WET",0.682384934454311,0.729021238023225,0.417842242829032,0.40960387478435,0.624583413853359,0.610913312501351,0.511162576921926
1995-02-11,0.566078376060575,"GLM",0.781286654076114,0.700266838284131,0.677897369653231,0.696833931606895,0.354199495402703,0.411846108768559,0.1280888821784
1995-02-11,0.523473934620089,"SELMAPROTBAS",0.527698424253113,0.535514984174312,0.817428798860536,0.586216164815792,0.512208989306904,0.512390477268231,0.152635445841521
1995-02-11,0.529787214366295,"WET",0.681717894545686,0.729575196909301,0.418152632432906,0.40354072911948,0.625463261110161,0.615854397523342,0.511310405416118
1995-02-12,0.624318212601492,"GLM",0.804501721890632,0.692914806162589,0.692734799935755,0.69752353145235,0.345560139064848,0.411940222235537,0.128091403321605
1995-02-12,0.521577033020559,"SELMAPROTBAS",0.527219261055054,0.534489924689088,0.817469661550348,0.58626312318789,0.515165865321645,0.512912387166506,0.157720182255048
1995-02-12,0.529474652016783,"WET",0.682797172314444,0.729878531334377,0.418817919916366,0.408572444051996,0.622614327174716,0.620549557917082,0.511598812068954
1995-02-13,0.593281076109943,"GLM",0.802396884373917,0.692750654931762,0.69165906888298,0.69747260949062,0.346290347656365,0.412059181932882,0.128099044142915
1995-02-13,0.521363077420231,"SELMAPROTBAS",0.527066276679453,0.534084052163978,0.817526204208783,0.58645336366873,0.514852227800333,0.512977975798182,0.162948585275266
1995-02-13,0.529581214400318,"WET",0.681830544891531,0.72700969900706,0.419774016163654,0.405510549418125,0.625376100781061,0.613265614245676,0.511716221715022
1995-02-14,0.583757831123866,"GLM",0.804407873508451,0.68933551496807,0.693252665099114,0.697566341299953,0.346133682238322,0.412228370172732,0.128111395211819
1995-02-14,0.522234760928531,"SELMAPROTBAS",0.526885941375864,0.533619421526201,0.817570900245782,0.586607054517334,0.514464897961043,0.513053306193345,0.168179123361041
1995-02-14,0.53042945374379,"WET",0.68136889944648,0.725075736205999,0.420489209274839,0.403282311541643,0.625436458781134,0.61573754078751,0.511869076117668
1995-02-15,0.558736469601901,"GLM",0.801606776478104,0.694594952795657,0.691847143941757,0.697373477235654,0.346917254374659,0.412367288224939,0.128121793721853
1995-02-15,0.521683513958822,"SELMAPROTBAS",0.526796445420905,0.530478785565662,0.817612708834646,0.586789971402906,0.513989643990075,0.512801686702737,0.173423497289754
1995-02-15,0.529149574267684,"WET",0.681354837159512,0.719062210321948,0.421131866171925,0.40251781412758,0.626407650601422,0.613986707379366,0.512025190173795
1995-02-16,0.551801464769528,"GLM",0.805245376291736,0.670634760715815,0.694936750041625,0.697870977505493,0.347432037388475,0.412120220004677,0.128157698336001
1995-02-16,0.516771431239144,"SELMAPROTBAS",0.527314512269478,0.524087366706085,0.817659693758473,0.587091726512363,0.511483031245882,0.511571495286932,0.177692833056209
1995-02-16,0.52587054826649,"WET",0.681571385783718,0.706995401758978,0.421599720334831,0.398782460371789,0.629305133370976,0.606930959434523,0.51214123819732
1995-02-17,0.602961320274168,"GLM",0.807738032574075,0.671058332848605,0.696949213866531,0.69760977428658,0.347336569728764,0.412841539176834,0.128168918487708
1995-02-17,0.523652986891166,"SELMAPROTBAS",0.526904497055358,0.530711598016414,0.817692784732805,0.587222198889217,0.510729593750497,0.512795162839866,0.18149264607084
1995-02-17,0.53245882114524,"WET",0.679800419436126,0.716173711469253,0.420873749244128,0.393827235488773,0.633265258295736,0.629005668596923,0.512269034759258
1995-02-18,0.58286915181425,"GLM",0.804126072894706,0.683104173250064,0.694897208638123,0.696663337211804,0.34806126150955,0.413221487969863,0.128174466331979
1995-02-18,0.524978936089752,"SELMAPROTBAS",0.526280815438102,0.532806499829879,0.817838108392171,0.587249556956825,0.513940855466255,0.513712899631676,0.18701507649926
1995-02-18,0.532266086587608,"WET",0.679114275719288,0.71894968627727,0.422077012260399,0.396617838885561,0.627595142429714,0.625277834055622,0.512492707390259
1995-02-19,0.566296546978337,"GLM",0.805249166894916,0.684634783674015,0.69639939193166,0.695969810729178,0.348056974326744,0.413762170178932,0.128191731847231
1995-02-19,0.527045227506716,"SELMAPROTBAS",0.526210781584312,0.535077468295949,0.818239603925567,0.587451590348212,0.514727338919389,0.51395872927917,0.193042674080253
1995-02-19,0.533415062908826,"WET",0.678856428630239,0.721964348276397,0.424977416696998,0.396650746007596,0.623481442290185,0.618880251574228,0.512669760003934
1995-02-20,0.568821148041036,"GLM",0.805003145958149,0.685497403226078,0.697097716754035,0.693973561372477,0.348679561872219,0.414684081597916,0.1282175723007
1995-02-20,0.527903827433229,"SELMAPROTBAS",0.525844787942481,0.52982750561654,0.818657668814827,0.58752728180537,0.513817093969347,0.514092797207207,0.199206039985533
1995-02-20,0.534489179121744,"WET",0.679266194393786,0.712604118598372,0.427926023851245,0.395801932515441,0.626847620703758,0.616672380213845,0.512814526784873
1995-02-21,0.559831058486526,"GLM",0.805946071942186,0.66230528043801,0.700293618718625,0.691681432006486,0.35082643762062,0.416168346503254,0.128276671298375
1995-02-21,0.526407835805154,"SELMAPROTBAS",0.524929014387892,0.511550756652318,0.81942274201299,0.587290809413222,0.512584541848786,0.514047740361447,0.20550164797888
1995-02-21,0.533440725657843,"WET",0.681379101174633,0.682981212046122,0.432242733567977,0.397240910465289,0.62418140264156,0.616292697600426,0.512958455403989
1995-02-22,0.591393831802031,"GLM",0.810123216804191,0.634510531315765,0.704900204749215,0.682850209759416,0.353052793560771,0.418713327025292,0.128364596694393
1995-02-22,0.519219907944977,"SELMAPROTBAS",0.52532802454182,0.508366487118561,0.819374898501615,0.587575742628139,0.51244769891562,0.513032624884115,0.211166804016352
1995-02-22,0.528615519962243,"WET",0.682590396956576,0.678672789634426,0.433300526472953,0.396171282829906,0.626875230206872,0.607511013507375,0.513152510235922
1995-02-23,0.581602436663918,"GLM",0.806892024780546,0.637236711223103,0.705195385228236,0.664466527103972,0.357402518559098,0.424794174650008,0.128481984078248
1995-02-23,0.525334829179556,"SELMAPROTBAS",0.525879108191959,0.513272265586561,0.82033505726464,0.587867045469065,0.510322230899952,0.513188324165598,0.215873569419441
1995-02-23,0.532120863212506,"WET",0.68053406459947,0.683073393592677,0.43658156657842,0.388291456649466,0.636650176319748,0.62310817105319,0.513233840808707
1995-02-24,0.578446479751695,"GLM",0.801144364280715,0.635049427728301,0.705503266856008,0.627089117515515,0.366495186113223,0.43707689183233,0.128687061714236
1995-02-24,0.545499482689461,"SELMAPROTBAS",0.525832257937973,0.517477714905948,0.820815064676661,0.588083491830175,0.504434470218916,0.514008218852037,0.221386779387897
1995-02-24,0.535794280840952,"WET",0.679128584473676,0.687551632296013,0.438921628171164,0.388137430534488,0.618676255329608,0.630464947981669,0.513404789281591
1995-02-25,0.584924392986288,"GLM",0.787788354728742,0.637176358140151,0.700202897942167,0.549196779739958,0.379699369483497,0.460952369804117,0.12900920510821
1995-02-25,0.478673808379828,"SELMAPROTBAS",0.528296606168379,0.518965576345233,0.820515041490763,0.588627502134529,0.456580708611949,0.510249755021288,0.226339461512085
1995-02-25,0.457899779746136,"WET",0.68215540550381,0.693307756335644,0.438775084609826,0.401254215806128,0.531373464891596,0.656560996354207,0.513678926659135
1995-02-26,0.568248260115274,"GLM",0.770814954303828,0.622145067363401,0.69888399035646,0.410142612047966,0.406718022722638,0.503027402677863,0.129491409429379
1995-02-26,0.490491613867231,"SELMAPROTBAS",0.531755981001897,0.519868378978678,0.819825504509352,0.589077245939889,0.455956764013608,0.505580803862207,0.224502743339633
1995-02-26,0.498729295996452,"WET",0.681135565277723,0.690545859442538,0.43721423089558,0.392228760243421,0.583320771915119,0.615087655815414,0.513631709969358
1995-02-27,0.577108145021213,"GLM",0.740193313544495,0.585449032245736,0.700298186543315,0.151237309180809,0.458001237083698,0.585342882322521,0.130205149596575
1995-02-27,0.442493116646138,"SELMAPROTBAS",0.531153827897964,0.518631140127347,0.818932310289238,0.588475707528577,0.464464133837509,0.50697476135311,0.220905695848863
1995-02-27,0.439603955296007,"WET",0.680408945163485,0.688346051863874,0.432340189265234,0.385013704573634,0.537242095410867,0.72339200826943,0.513744299188695
1995-02-28,0.566476488284362,"GLM",0.743841394785749,0.609358184695149,0.697431991532941,0.702516944881178,0.352208257019207,0.404242064183095,0.130923575191067
1995-02-28,0.477816278785575,"SELMAPROTBAS",0.530210118412434,0.517646087367586,0.818144961528253,0.587713220373198,0.474543274584913,0.508300748559699,0.220064594686914
1995-02-28,0.480314813932344,"WET",0.67930762227767,0.685088564895215,0.428777354194137,0.392930152006971,0.579410357043175,0.660122521907375,0.513720206385327
1995-03-01,0.595296836676993,"GLM",0.785623029294591,0.637180321394321,0.702053291847016,0.702557668750146,0.350990588528684,0.403191636243654,0.131389461836172
